id,url,title,price,price_per_m2,rooms,area,floor,total_floors,address,district,city
1009741612,https://krisha.kz/a/show/1009741612,2-комнатная квартира · 61 м² · 3/13 этаж,53400000,875410,2,61,3,13,"Ауэзовский р-н, Навои 9/1",Ауэзовский р-н,Алматы
1010155396,https://krisha.kz/a/show/1010155396,3-комнатная квартира · 70 м² · 1/3 этаж,36500000,521429,3,70,1,3,"Турксибский р-н, Тынышбаева — ИНДИВИДУАЛЬНЫЙ ПРОЕКТ!!!ДВЕ КВАРТИРЫ НА ЭТАЖЕ!!!",Турксибский р-н,Алматы
1009652165,https://krisha.kz/a/show/1009652165,3-комнатная квартира · 124 м² · 20/20 этаж,120000000,967742,3,124,20,20,"Нура р-н, Кайым Мухамедханов 6/1",Нура р-н,Астана
1008241982,https://krisha.kz/a/show/1008241982,3-комнатная квартира · 78 м² · 2/13 этаж,62000000,794872,3,78,2,13,"Ауэзовский р-н, мкр Тастак-1, Райымбека 348/1 к1-7",Ауэзовский р-н,Алматы
1009106201,https://krisha.kz/a/show/1009106201,2-комнатная квартира · 68.5 м² · 2/6 этаж,35000000,510949,2,68.5,2,6,"Алматы р-н, А 123 8 — Новый вокзал",Алматы р-н,Астана
761219879,https://krisha.kz/a/show/761219879,3-комнатная квартира · 76 м² · 5/6 этаж,39500000,519737,3,76,5,6,"Наурызбайский р-н, Жунисова — Толеби  ЕСТЬ ТОРГ",Наурызбайский р-н,Алматы
760808396,https://krisha.kz/a/show/760808396,1-комнатная квартира · 42.8 м² · 4/12 этаж,30000000,700935,1,42.8,4,12,"Нура р-н, Айтматова — Молдагалиева",Нура р-н,Астана
694292422,https://krisha.kz/a/show/694292422,3-комнатная квартира · 91.2 м² · 7/9 этаж,57000000,625000,3,91.2,7,9,"Есильский р-н, Роза Багланова 4",Есильский р-н,Астана
693237700,https://krisha.kz/a/show/693237700,3-комнатная квартира · 106.6 м² · 6/6 этаж,67900000,636961,3,106.6,6,6,"Наурызбайский р-н, мкр Таусамалы",Наурызбайский р-н,Алматы
1009701734,https://krisha.kz/a/show/1009701734,2-комнатная квартира · 60 м² · 5/6 этаж,24400000,406667,2,60,5,6,"Сарайшык р-н, Жургенова 28",Сарайшык р-н,Астана
1008250252,https://krisha.kz/a/show/1008250252,4-комнатная квартира · 76.1 м² · 2/5 этаж,50000000,657030,4,76.1,2,5,"Алмалинский р-н, мкр Тастак-3",Алмалинский р-н,Алматы
1007834818,https://krisha.kz/a/show/1007834818,3-комнатная квартира · 72.1 м² · 5/18 этаж,72000000,998613,3,72.1,5,18,"Бостандыкский р-н, Утепова 31 — Утепова",Бостандыкский р-н,Алматы
1007350664,https://krisha.kz/a/show/1007350664,1-комнатная квартира · 36.5 м² · 8/17 этаж,22500000,616438,1,36.5,8,17,"Сарыарка р-н, E882 15Б — Набережная",Сарыарка р-н,Астана
1006389416,https://krisha.kz/a/show/1006389416,3-комнатная квартира · 86.3 м² · 3/9 этаж,54500000,631518,3,86.3,3,9,"Алатауский р-н, мкр Нуркент 67 — Рыскулова момышулы",Алатауский р-н,Алматы
1005739807,https://krisha.kz/a/show/1005739807,1-комнатная квартира · 34.2 м² · 2/6 этаж,18500000,540936,1,34.2,2,6,"Жетысуский р-н, мкр Кокжиек",Жетысуский р-н,Алматы
1006568517,https://krisha.kz/a/show/1006568517,2-комнатная квартира · 68.7 м² · 3/3 этаж,31000000,451237,2,68.7,3,3,160 квартал 32,160 квартал 32,Туркестан
1005108442,https://krisha.kz/a/show/1005108442,3-комнатная квартира · 88.3 м² · 4/10 этаж,64500000,730464,3,88.3,4,10,"Наурызбайский р-н, Кенесары хана 54/40 — Выше Парка Президента",Наурызбайский р-н,Алматы
1004647446,https://krisha.kz/a/show/1004647446,1-комнатная квартира · 32.8 м² · 9/9 этаж,23000000,701220,1,32.8,9,9,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла — Возле Наурызбайского ЦОН",Наурызбайский р-н,Алматы
1002991710,https://krisha.kz/a/show/1002991710,2-комнатная квартира · 43 м² · 6/6 этаж,29000000,674419,2,43,6,6,"Наурызбайский р-н, мкр Шугыла, Жунисова 2/13 — Алатау",Наурызбайский р-н,Алматы
1010088200,https://krisha.kz/a/show/1010088200,3-комнатная квартира · 87 м² · 10/14 этаж,57000000,655172,3,87,10,14,"Есильский р-н, Сарайшык 5",Есильский р-н,Астана
1009599891,https://krisha.kz/a/show/1009599891,2-комнатная квартира · 46 м² · 10/13 этаж,32500000,706522,2,46,10,13,"Ауэзовский р-н, Райымбека",Ауэзовский р-н,Алматы
1007414982,https://krisha.kz/a/show/1007414982,1-комнатная квартира · 37.83 м²,15888600,420000,1,37.83,,,"Кокжал Барака 18 а, б, в",Кокжал Барака 18 а,Усть-Каменогорск
1010008605,https://krisha.kz/a/show/1010008605,1-комнатная квартира · 39.91 м²,20753200,520000,1,39.91,,,"Туран р-н, ​Тамерлановское шоссе 328",Туран р-н,Шымкент
760760735,https://krisha.kz/a/show/760760735,3-комнатная квартира · 120.75 м²,254178750,2105000,3,120.75,,,"Бостандыкский р-н, мкр Мирас, Саина 1а/1",Бостандыкский р-н,Алматы
1010094752,https://krisha.kz/a/show/1010094752,3-комнатная квартира · 78.44 м²,35337220,450500,3,78.44,,,"Нура р-н, Айтматова 21",Нура р-н,Астана
695180118,https://krisha.kz/a/show/695180118,1-комнатная квартира · 40.2 м²,35040499,871654,1,40.2,,,"Алатауский р-н, мкр Ботакоз 2/1",Алатауский р-н,Алматы
1009171363,https://krisha.kz/a/show/1009171363,2-комнатная квартира · 42.9 м² · 1/3 этаж,8100000,188811,2,42.9,1,3,Мира 13 — Мира Свердлова,Мира 13 — Мира Свердлова,Рудный
699607419,https://krisha.kz/a/show/699607419,3-комнатная квартира · 122.06 м²,76287500,625000,3,122.06,,,"Сарайшык р-н, Шамши Калдаяков 16",Сарайшык р-н,Астана
697731188,https://krisha.kz/a/show/697731188,4-комнатная квартира · 196.77 м²,153677370,781000,4,196.77,,,"Аль-Фарабийский р-н, мкр Тараз, Рыскулова 33/2",Аль-Фарабийский р-н,Шымкент
761716491,https://krisha.kz/a/show/761716491,3-комнатная квартира · 82.47 м²,44038980,534000,3,82.47,,,"Есильский р-н, Е-321 6/2",Есильский р-н,Астана
1008634897,https://krisha.kz/a/show/1008634897,1-комнатная квартира · 36 м² · 7/19 этаж,31000000,861111,1,36,7,19,"Нура р-н, Кабанбай батыр 49а",Нура р-н,Астана
1008521339,https://krisha.kz/a/show/1008521339,3-комнатная квартира · 68 м² · 1/5 этаж,50000000,735294,3,68,1,5,"Ауэзовский р-н, мкр Жетысу-4 2",Ауэзовский р-н,Алматы
1009325170,https://krisha.kz/a/show/1009325170,3-комнатная квартира · 60 м² · 11/12 этаж,28000000,466667,3,60,11,12,"Алматы р-н, Валиханова 1 — Иманова-Валиханова",Алматы р-н,Астана
1008199018,https://krisha.kz/a/show/1008199018,1-комнатная квартира · 33.39 м² · 12/16 этаж,20600000,616951,1,33.39,12,16,"Есильский р-н, Улы Дала  пр уч 16 Д",Есильский р-н,Астана
1007371960,https://krisha.kz/a/show/1007371960,2-комнатная квартира · 78.81 м² · 4/9 этаж,66000000,837457,2,78.81,4,9,"Есильский р-н, Керей Жанибек хандары 50",Есильский р-н,Астана
1003765883,https://krisha.kz/a/show/1003765883,2-комнатная квартира · 47 м² · 1/3 этаж,34000000,723404,2,47,1,3,"Наурызбайский р-н, мкр Акжар, Береке — Баня сказка ориентировочно",Наурызбайский р-н,Алматы
681153746,https://krisha.kz/a/show/681153746,3-комнатная квартира · 90.7 м² · 2/7 этаж,55000000,606395,3,90.7,2,7,"Турксибский р-н, мкр Кайрат — Жетісу рынок",Турксибский р-н,Алматы
1010040935,https://krisha.kz/a/show/1010040935,2-комнатная квартира · 53.6 м² · 13/17 этаж,51000000,951493,2,53.6,13,17,"Бостандыкский р-н, Утепова 31",Бостандыкский р-н,Алматы
1009397718,https://krisha.kz/a/show/1009397718,1-комнатная квартира · 40 м² · 5/9 этаж,27000000,675000,1,40,5,9,"Турксибский р-н, Сарыарка — Рыскулова",Турксибский р-н,Алматы
1009135534,https://krisha.kz/a/show/1009135534,2-комнатная квартира · 47 м² · 3/5 этаж,24000000,510638,2,47,3,5,"Алатауский р-н, мкр 20-й, 20-й микрорайон",Алатауский р-н,Алматы
1009027914,https://krisha.kz/a/show/1009027914,3-комнатная квартира · 55.6 м² · 7/14 этаж,57000000,1025180,3,55.6,7,14,Анетбаба 4,Анетбаба 4,Астана
1009022115,https://krisha.kz/a/show/1009022115,2-комнатная квартира · 45 м² · 5/6 этаж,28000000,622222,2,45,5,6,"Алатауский р-н, мкр Нуркент — Момышұлы Школа 201",Алатауский р-н,Алматы
1007814112,https://krisha.kz/a/show/1007814112,2-комнатная квартира · 68.7 м² · 9 этаж,38000000,553130,2,68.7,,,"Турксибский р-н, мкр Жас Канат, ПК Кунаева 501/18 — Мкр Кайрат ,24 линия",Турксибский р-н,Алматы
1007229906,https://krisha.kz/a/show/1007229906,2-комнатная квартира · 44.7 м² · 1/13 этаж,29500000,659955,2,44.7,1,13,"Ауэзовский р-н, Райымбека",Ауэзовский р-н,Алматы
1006435460,https://krisha.kz/a/show/1006435460,2-комнатная квартира · 48.8 м² · 9 этаж,34999999,717213,2,48.8,,,"Есильский р-н, Улы Дала 61 — Улы Дала Жошы Хан",Есильский р-н,Астана
1005640004,https://krisha.kz/a/show/1005640004,2-комнатная квартира · 61.2 м² · 4/9 этаж,54500000,890523,2,61.2,4,9,"Медеуский р-н, мкр Думан-2, Мкрн Думан-2",Медеуский р-н,Алматы
1004946819,https://krisha.kz/a/show/1004946819,2-комнатная квартира · 78 м² · 5/5 этаж,33000000,423077,2,78,5,5,"Алматы р-н, Мустафина 3/2 — Абылайхана",Алматы р-н,Астана
1004278689,https://krisha.kz/a/show/1004278689,3-комнатная квартира · 88.8 м² · 5/9 этаж,61500000,692568,3,88.8,5,9,"Алматы р-н, Байтурсынова 35 — Азербаева",Алматы р-н,Астана
1001542747,https://krisha.kz/a/show/1001542747,3-комнатная квартира · 87.5 м² · 11/15 этаж,53000000,605714,3,87.5,11,15,"Алматы р-н, Момышулы 2в — Триатлон парк, Президенский парк",Алматы р-н,Астана
